filename,style_category,confidence_score
00050_00.jpg,a casual t-shirt or everyday top,0.8249222636222839
00051_00.jpg,a formal business blouse or professional shirt,0.6560064554214478
00052_00.jpg,a casual t-shirt or everyday top,0.775676429271698
00053_00.jpg,a casual t-shirt or everyday top,0.5206557512283325
00054_00.jpg,a casual t-shirt or everyday top,0.9184582233428955
00056_00.jpg,a sporty activewear top or athletic jersey,0.7008119821548462
00058_00.jpg,a casual t-shirt or everyday top,0.9020057916641235
00059_00.jpg,a sporty activewear top or athletic jersey,0.8835256695747375
00061_00.jpg,a formal business blouse or professional shirt,0.5697281956672668
00062_00.jpg,a formal business blouse or professional shirt,0.6349473595619202
00065_00.jpg,a sporty activewear top or athletic jersey,0.5447456240653992
00066_00.jpg,a sporty activewear top or athletic jersey,0.8950091004371643
00068_00.jpg,a formal business blouse or professional shirt,0.8342738747596741
00070_00.jpg,a sporty activewear top or athletic jersey,0.4904851019382477
00072_00.jpg,a sporty activewear top or athletic jersey,0.6148719787597656
00073_00.jpg,a casual t-shirt or everyday top,0.5487632751464844
00076_00.jpg,a casual t-shirt or everyday top,0.7851986885070801
00077_00.jpg,an elegant evening gown or glamorous party dress,0.5825751423835754
00078_00.jpg,a casual t-shirt or everyday top,0.6595134735107422
00079_00.jpg,a casual t-shirt or everyday top,0.5247258543968201
00080_00.jpg,a sporty activewear top or athletic jersey,0.8176727890968323
00081_00.jpg,a sporty activewear top or athletic jersey,0.996747612953186
00082_00.jpg,a sporty activewear top or athletic jersey,0.824678897857666
00083_00.jpg,a sporty activewear top or athletic jersey,0.7799829244613647
00085_00.jpg,a sporty activewear top or athletic jersey,0.9115697741508484
00086_00.jpg,a casual t-shirt or everyday top,0.6991209387779236
00087_00.jpg,a casual t-shirt or everyday top,0.8900165557861328
00088_00.jpg,a casual t-shirt or everyday top,0.775010883808136
00089_00.jpg,a casual t-shirt or everyday top,0.6593496203422546
00090_00.jpg,a formal business blouse or professional shirt,0.38304978609085083
00091_00.jpg,a casual t-shirt or everyday top,0.5396509766578674
00092_00.jpg,a casual t-shirt or everyday top,0.6413273215293884
00093_00.jpg,a casual t-shirt or everyday top,0.39248865842819214
00098_00.jpg,a casual t-shirt or everyday top,0.989474356174469
00099_00.jpg,a casual t-shirt or everyday top,0.7291036248207092
00100_00.jpg,a casual t-shirt or everyday top,0.41972336173057556
00101_00.jpg,an elegant evening gown or glamorous party dress,0.36936935782432556
00102_00.jpg,a sporty activewear top or athletic jersey,0.9029963612556458
00103_00.jpg,a sporty activewear top or athletic jersey,0.7332439422607422
00104_00.jpg,a casual t-shirt or everyday top,0.6313338279724121
00105_00.jpg,a casual t-shirt or everyday top,0.6005101799964905
00106_00.jpg,a formal business blouse or professional shirt,0.8331842422485352
00107_00.jpg,a casual t-shirt or everyday top,0.8681315183639526
00109_00.jpg,a casual t-shirt or everyday top,0.4288693964481354
00111_00.jpg,a sporty activewear top or athletic jersey,0.29811158776283264
00113_00.jpg,a casual t-shirt or everyday top,0.8817867040634155
00114_00.jpg,a sporty activewear top or athletic jersey,0.8998493552207947
00115_00.jpg,a casual t-shirt or everyday top,0.5886608958244324
00117_00.jpg,a sporty activewear top or athletic jersey,0.6281177401542664
00118_00.jpg,a casual t-shirt or everyday top,0.790740966796875
00119_00.jpg,a casual t-shirt or everyday top,0.5071104168891907
00120_00.jpg,a casual t-shirt or everyday top,0.8487244844436646
00122_00.jpg,an elegant evening gown or glamorous party dress,0.9432170391082764
00123_00.jpg,a casual t-shirt or everyday top,0.47599583864212036
00124_00.jpg,a casual t-shirt or everyday top,0.700872540473938
00125_00.jpg,a sporty activewear top or athletic jersey,0.7690547108650208
00128_00.jpg,a sporty activewear top or athletic jersey,0.5447580814361572
00129_00.jpg,a sporty activewear top or athletic jersey,0.6736783385276794
00130_00.jpg,a sporty activewear top or athletic jersey,0.9400154948234558
00131_00.jpg,a sporty activewear top or athletic jersey,0.5167078375816345
00132_00.jpg,a sporty activewear top or athletic jersey,0.6486588716506958
00133_00.jpg,a casual t-shirt or everyday top,0.6844040751457214
00134_00.jpg,a casual t-shirt or everyday top,0.7105809450149536
00136_00.jpg,a casual t-shirt or everyday top,0.7981066703796387
00137_00.jpg,a formal business blouse or professional shirt,0.5954642295837402
00139_00.jpg,a casual t-shirt or everyday top,0.8476828932762146
00140_00.jpg,a sporty activewear top or athletic jersey,0.5106520056724548
00143_00.jpg,a sporty activewear top or athletic jersey,0.5772778987884521
00144_00.jpg,a sporty activewear top or athletic jersey,0.583102822303772
00146_00.jpg,a casual t-shirt or everyday top,0.49084776639938354
00147_00.jpg,a sporty activewear top or athletic jersey,0.9446533918380737
00148_00.jpg,a sporty activewear top or athletic jersey,0.9649122953414917
00149_00.jpg,a sporty activewear top or athletic jersey,0.7501526474952698
00150_00.jpg,a sporty activewear top or athletic jersey,0.6722760200500488
00152_00.jpg,a casual t-shirt or everyday top,0.9212787747383118
00153_00.jpg,a sporty activewear top or athletic jersey,0.5632168650627136
00154_00.jpg,a sporty activewear top or athletic jersey,0.9924296736717224
00155_00.jpg,a casual t-shirt or everyday top,0.4550397992134094
00156_00.jpg,a sporty activewear top or athletic jersey,0.9598638415336609
00157_00.jpg,a sporty activewear top or athletic jersey,0.8594281077384949
00159_00.jpg,a sporty activewear top or athletic jersey,0.9054414629936218
00161_00.jpg,a casual t-shirt or everyday top,0.862991213798523
00162_00.jpg,a sporty activewear top or athletic jersey,0.7178357243537903
00163_00.jpg,a sporty activewear top or athletic jersey,0.8503209948539734
00164_00.jpg,a casual t-shirt or everyday top,0.8447567224502563
00165_00.jpg,a sporty activewear top or athletic jersey,0.7246198654174805
00166_00.jpg,a casual t-shirt or everyday top,0.4000687599182129
00167_00.jpg,a sporty activewear top or athletic jersey,0.8909026980400085
00168_00.jpg,a sporty activewear top or athletic jersey,0.9428220987319946
00169_00.jpg,a sporty activewear top or athletic jersey,0.947348952293396
00170_00.jpg,a formal business blouse or professional shirt,0.6812522411346436
00171_00.jpg,a casual t-shirt or everyday top,0.7750880718231201
00172_00.jpg,a casual t-shirt or everyday top,0.9054662585258484
00173_00.jpg,a sporty activewear top or athletic jersey,0.9823802709579468
00174_00.jpg,a casual t-shirt or everyday top,0.7529404759407043
00175_00.jpg,a sporty activewear top or athletic jersey,0.6050858497619629
00179_00.jpg,a sporty activewear top or athletic jersey,0.946255624294281
00180_00.jpg,a sporty activewear top or athletic jersey,0.9848592877388
00181_00.jpg,a casual t-shirt or everyday top,0.8890578746795654
00182_00.jpg,a sporty activewear top or athletic jersey,0.8223346471786499
00183_00.jpg,a casual t-shirt or everyday top,0.5827344655990601
00184_00.jpg,an elegant evening gown or glamorous party dress,0.5471825003623962
00185_00.jpg,a casual t-shirt or everyday top,0.8874399065971375
00186_00.jpg,a casual t-shirt or everyday top,0.8733906745910645
00187_00.jpg,a sporty activewear top or athletic jersey,0.9422314167022705
00188_00.jpg,bohemian or festival style clothing,0.5361083745956421
00189_00.jpg,a sporty activewear top or athletic jersey,0.5436157584190369
00191_00.jpg,a casual t-shirt or everyday top,0.9423242211341858
00192_00.jpg,a casual t-shirt or everyday top,0.900897204875946
00193_00.jpg,a sporty activewear top or athletic jersey,0.7274903655052185
00194_00.jpg,a casual t-shirt or everyday top,0.795830249786377
00195_00.jpg,a sporty activewear top or athletic jersey,0.7701401710510254
00196_00.jpg,a sporty activewear top or athletic jersey,0.8020045161247253
00197_00.jpg,a sporty activewear top or athletic jersey,0.8872765302658081
00199_00.jpg,a casual t-shirt or everyday top,0.6343494057655334
00200_00.jpg,a casual t-shirt or everyday top,0.6186509728431702
00201_00.jpg,a casual t-shirt or everyday top,0.5125249028205872
00202_00.jpg,a formal business blouse or professional shirt,0.8180317282676697
00203_00.jpg,a casual t-shirt or everyday top,0.8648388385772705
00204_00.jpg,a sporty activewear top or athletic jersey,0.8606492280960083
00206_00.jpg,a casual t-shirt or everyday top,0.8522067070007324
00209_00.jpg,a casual t-shirt or everyday top,0.5962908864021301
00210_00.jpg,a sporty activewear top or athletic jersey,0.9021974205970764
00211_00.jpg,a casual t-shirt or everyday top,0.576863706111908
00212_00.jpg,a casual t-shirt or everyday top,0.5574203133583069
00213_00.jpg,comfortable and loose-fitting maternity wear,0.46974217891693115
00214_00.jpg,a casual t-shirt or everyday top,0.9109916687011719
00215_00.jpg,a casual t-shirt or everyday top,0.9141653776168823
00216_00.jpg,an elegant evening gown or glamorous party dress,0.4274716079235077
00217_00.jpg,a casual t-shirt or everyday top,0.9699469804763794
00218_00.jpg,a sporty activewear top or athletic jersey,0.5106284618377686
00219_00.jpg,a casual t-shirt or everyday top,0.8858040571212769
00220_00.jpg,an elegant evening gown or glamorous party dress,0.547934353351593
00221_00.jpg,a sporty activewear top or athletic jersey,0.9423827528953552
00222_00.jpg,a casual t-shirt or everyday top,0.7586525678634644
00224_00.jpg,a casual t-shirt or everyday top,0.5315092206001282
00225_00.jpg,a casual t-shirt or everyday top,0.5120697617530823
00226_00.jpg,a casual t-shirt or everyday top,0.5714459419250488
00227_00.jpg,a casual t-shirt or everyday top,0.5690633654594421
00228_00.jpg,a casual t-shirt or everyday top,0.9579375982284546
00229_00.jpg,a casual t-shirt or everyday top,0.6395905017852783
00230_00.jpg,a casual t-shirt or everyday top,0.9127258658409119
00231_00.jpg,a sporty activewear top or athletic jersey,0.8422375917434692
00232_00.jpg,a sporty activewear top or athletic jersey,0.5971437692642212
00233_00.jpg,a sporty activewear top or athletic jersey,0.9878122210502625
00234_00.jpg,comfortable and loose-fitting maternity wear,0.6928879022598267
00235_00.jpg,a casual t-shirt or everyday top,0.6900767683982849
00236_00.jpg,a casual t-shirt or everyday top,0.6548762321472168
00237_00.jpg,a casual t-shirt or everyday top,0.9204418659210205
00238_00.jpg,a sporty activewear top or athletic jersey,0.9935384392738342
00239_00.jpg,a sporty activewear top or athletic jersey,0.8235121965408325
00240_00.jpg,a sporty activewear top or athletic jersey,0.9135320782661438
00241_00.jpg,a sporty activewear top or athletic jersey,0.9757111072540283
00242_00.jpg,a casual t-shirt or everyday top,0.920428454875946
00243_00.jpg,a sporty activewear top or athletic jersey,0.5139958262443542
00244_00.jpg,a sporty activewear top or athletic jersey,0.6367912888526917
00245_00.jpg,a sporty activewear top or athletic jersey,0.5060582756996155
00246_00.jpg,a sporty activewear top or athletic jersey,0.48476532101631165
00247_00.jpg,a sporty activewear top or athletic jersey,0.4922979176044464
00248_00.jpg,a sporty activewear top or athletic jersey,0.4249349534511566
00250_00.jpg,a casual t-shirt or everyday top,0.8664478659629822
00251_00.jpg,a sporty activewear top or athletic jersey,0.9830977320671082
00252_00.jpg,a formal business blouse or professional shirt,0.5685304403305054
00253_00.jpg,a sporty activewear top or athletic jersey,0.3092181384563446
00255_00.jpg,a casual t-shirt or everyday top,0.8580026626586914
00256_00.jpg,comfortable and loose-fitting maternity wear,0.2841375470161438
00257_00.jpg,a casual t-shirt or everyday top,0.9462217688560486
00258_00.jpg,a casual t-shirt or everyday top,0.6484565734863281
00263_00.jpg,an elegant evening gown or glamorous party dress,0.2574220597743988
00264_00.jpg,a sporty activewear top or athletic jersey,0.7937917709350586
00266_00.jpg,an elegant evening gown or glamorous party dress,0.22105617821216583
00267_00.jpg,a sporty activewear top or athletic jersey,0.7200665473937988
00269_00.jpg,a casual t-shirt or everyday top,0.4096181094646454
00270_00.jpg,a sporty activewear top or athletic jersey,0.7432569265365601
00271_00.jpg,a casual t-shirt or everyday top,0.8642120957374573
00275_00.jpg,a formal business blouse or professional shirt,0.6936243772506714
00276_00.jpg,a sporty activewear top or athletic jersey,0.9717097282409668
00279_00.jpg,a sporty activewear top or athletic jersey,0.49531275033950806
00280_00.jpg,a casual t-shirt or everyday top,0.8396231532096863
00281_00.jpg,a casual t-shirt or everyday top,0.811853289604187
00282_00.jpg,a sporty activewear top or athletic jersey,0.9640415906906128
00283_00.jpg,a sporty activewear top or athletic jersey,0.8201464414596558
00284_00.jpg,a casual t-shirt or everyday top,0.5463784337043762
00285_00.jpg,a casual t-shirt or everyday top,0.7604105472564697
00288_00.jpg,a casual t-shirt or everyday top,0.9670969843864441
00289_00.jpg,a casual t-shirt or everyday top,0.42776963114738464
00292_00.jpg,a casual t-shirt or everyday top,0.4914592504501343
00293_00.jpg,a formal business blouse or professional shirt,0.3655126988887787
00294_00.jpg,a casual t-shirt or everyday top,0.7553890347480774
00296_00.jpg,a sporty activewear top or athletic jersey,0.9249110221862793
00298_00.jpg,a sporty activewear top or athletic jersey,0.6685031056404114
00299_00.jpg,a sporty activewear top or athletic jersey,0.7881641983985901
00300_00.jpg,a sporty activewear top or athletic jersey,0.44563859701156616
00301_00.jpg,a casual t-shirt or everyday top,0.7308688163757324
00303_00.jpg,a sporty activewear top or athletic jersey,0.6071042418479919
00304_00.jpg,a formal business blouse or professional shirt,0.6934297680854797
00305_00.jpg,a casual t-shirt or everyday top,0.5585956573486328
00306_00.jpg,a sporty activewear top or athletic jersey,0.5254614353179932
00307_00.jpg,a formal business blouse or professional shirt,0.5546361207962036
00308_00.jpg,a casual t-shirt or everyday top,0.5082549452781677
00309_00.jpg,a casual t-shirt or everyday top,0.6454184651374817
00310_00.jpg,a sporty activewear top or athletic jersey,0.7108741402626038
00313_00.jpg,a sporty activewear top or athletic jersey,0.42557498812675476
00314_00.jpg,a sporty activewear top or athletic jersey,0.9662532806396484
00315_00.jpg,a casual t-shirt or everyday top,0.5466792583465576
00316_00.jpg,a casual t-shirt or everyday top,0.5030370354652405
00317_00.jpg,a formal business blouse or professional shirt,0.7159841060638428
00318_00.jpg,a casual t-shirt or everyday top,0.9555984139442444
00319_00.jpg,a casual t-shirt or everyday top,0.5636190176010132
00320_00.jpg,a casual t-shirt or everyday top,0.5495510697364807
00321_00.jpg,a sporty activewear top or athletic jersey,0.7647432088851929
00322_00.jpg,a sporty activewear top or athletic jersey,0.9446749687194824
00323_00.jpg,a casual t-shirt or everyday top,0.49753710627555847
00324_00.jpg,a casual t-shirt or everyday top,0.5806485414505005
00325_00.jpg,a sporty activewear top or athletic jersey,0.8157396912574768
00327_00.jpg,a sporty activewear top or athletic jersey,0.8192554712295532
00328_00.jpg,a casual t-shirt or everyday top,0.7464107871055603
00329_00.jpg,a sporty activewear top or athletic jersey,0.8173197507858276
00331_00.jpg,a casual t-shirt or everyday top,0.9385688304901123
00332_00.jpg,a casual t-shirt or everyday top,0.9200999140739441
00334_00.jpg,a casual t-shirt or everyday top,0.5840961337089539
00335_00.jpg,a sporty activewear top or athletic jersey,0.9422045350074768
00336_00.jpg,a sporty activewear top or athletic jersey,0.4503413438796997
00337_00.jpg,a casual t-shirt or everyday top,0.9482324719429016
00338_00.jpg,a casual t-shirt or everyday top,0.8634430170059204
00340_00.jpg,a casual t-shirt or everyday top,0.6486416459083557
00341_00.jpg,a casual t-shirt or everyday top,0.7910208702087402
00342_00.jpg,a sporty activewear top or athletic jersey,0.45143619179725647
00343_00.jpg,a casual t-shirt or everyday top,0.5434187054634094
00344_00.jpg,a sporty activewear top or athletic jersey,0.6199635863304138
00346_00.jpg,comfortable and loose-fitting maternity wear,0.34139111638069153
00347_00.jpg,a casual t-shirt or everyday top,0.9020777940750122
00350_00.jpg,a sporty activewear top or athletic jersey,0.47533509135246277
00351_00.jpg,a casual t-shirt or everyday top,0.8410130143165588
00352_00.jpg,a sporty activewear top or athletic jersey,0.9014272689819336
00354_00.jpg,a casual t-shirt or everyday top,0.850038468837738
00355_00.jpg,a sporty activewear top or athletic jersey,0.9768641591072083
00356_00.jpg,a sporty activewear top or athletic jersey,0.9252522587776184
00357_00.jpg,a sporty activewear top or athletic jersey,0.9130386114120483
00358_00.jpg,a casual t-shirt or everyday top,0.44889435172080994
00359_00.jpg,a sporty activewear top or athletic jersey,0.5275650024414062
00360_00.jpg,a sporty activewear top or athletic jersey,0.5617731809616089
00361_00.jpg,a sporty activewear top or athletic jersey,0.8735392689704895
00362_00.jpg,a sporty activewear top or athletic jersey,0.5360233187675476
00363_00.jpg,a formal business blouse or professional shirt,0.46405714750289917
00364_00.jpg,a sporty activewear top or athletic jersey,0.49769705533981323
00365_00.jpg,a sporty activewear top or athletic jersey,0.9076910018920898
00366_00.jpg,a sporty activewear top or athletic jersey,0.6192741990089417
00367_00.jpg,a casual t-shirt or everyday top,0.6384795904159546
00368_00.jpg,a sporty activewear top or athletic jersey,0.6929133534431458
00369_00.jpg,a sporty activewear top or athletic jersey,0.5420825481414795
00370_00.jpg,a formal business blouse or professional shirt,0.398516446352005
00371_00.jpg,a sporty activewear top or athletic jersey,0.42379844188690186
00372_00.jpg,comfortable and loose-fitting maternity wear,0.5938284397125244
00374_00.jpg,a casual t-shirt or everyday top,0.8493403792381287
00375_00.jpg,a sporty activewear top or athletic jersey,0.7447525858879089
00377_00.jpg,a sporty activewear top or athletic jersey,0.5136257410049438
00378_00.jpg,a casual t-shirt or everyday top,0.6962800025939941
00379_00.jpg,a sporty activewear top or athletic jersey,0.5562822818756104
00380_00.jpg,a casual t-shirt or everyday top,0.6717158555984497
00381_00.jpg,a casual t-shirt or everyday top,0.6454298496246338
00382_00.jpg,a sporty activewear top or athletic jersey,0.4660186171531677
00383_00.jpg,a sporty activewear top or athletic jersey,0.7545628547668457
00384_00.jpg,a formal business blouse or professional shirt,0.7925195693969727
00385_00.jpg,a casual t-shirt or everyday top,0.7318021059036255
00386_00.jpg,a sporty activewear top or athletic jersey,0.4422307014465332
00387_00.jpg,a sporty activewear top or athletic jersey,0.7731614708900452
00388_00.jpg,a casual t-shirt or everyday top,0.8118832111358643
00389_00.jpg,a casual t-shirt or everyday top,0.2614758014678955
00390_00.jpg,a casual t-shirt or everyday top,0.7969353795051575
00391_00.jpg,a casual t-shirt or everyday top,0.8983802795410156
00392_00.jpg,a sporty activewear top or athletic jersey,0.7982460260391235
00393_00.jpg,a casual t-shirt or everyday top,0.5857577919960022
00394_00.jpg,a casual t-shirt or everyday top,0.8891896605491638
00398_00.jpg,a sporty activewear top or athletic jersey,0.6088662147521973
00399_00.jpg,a casual t-shirt or everyday top,0.9103516936302185
00402_00.jpg,a sporty activewear top or athletic jersey,0.7937719821929932
00403_00.jpg,a casual t-shirt or everyday top,0.5548949837684631
00404_00.jpg,a formal business blouse or professional shirt,0.47132715582847595
00405_00.jpg,a sporty activewear top or athletic jersey,0.8693271279335022
00406_00.jpg,a casual t-shirt or everyday top,0.757357120513916
00407_00.jpg,a casual t-shirt or everyday top,0.8960568308830261
00408_00.jpg,a sporty activewear top or athletic jersey,0.7582790851593018
00409_00.jpg,a sporty activewear top or athletic jersey,0.8171746730804443
00410_00.jpg,comfortable and loose-fitting maternity wear,0.26655113697052
00411_00.jpg,a casual t-shirt or everyday top,0.6576388478279114
00412_00.jpg,a sporty activewear top or athletic jersey,0.9324578642845154
00413_00.jpg,a casual t-shirt or everyday top,0.5434742569923401
00414_00.jpg,a sporty activewear top or athletic jersey,0.5149950981140137
00415_00.jpg,a sporty activewear top or athletic jersey,0.9627864360809326
00416_00.jpg,a sporty activewear top or athletic jersey,0.9286999106407166
00417_00.jpg,a casual t-shirt or everyday top,0.7235622406005859
00418_00.jpg,a professional business suit or formal blazer,0.5473318099975586
00419_00.jpg,a casual t-shirt or everyday top,0.7114139795303345
00420_00.jpg,a sporty activewear top or athletic jersey,0.7363967299461365
00421_00.jpg,a sporty activewear top or athletic jersey,0.621880829334259
00423_00.jpg,a casual t-shirt or everyday top,0.8338427543640137
00424_00.jpg,a sporty activewear top or athletic jersey,0.7405992150306702
00425_00.jpg,a sporty activewear top or athletic jersey,0.9541608095169067
00426_00.jpg,a sporty activewear top or athletic jersey,0.6739565134048462
00427_00.jpg,a formal business blouse or professional shirt,0.5967102646827698
00429_00.jpg,a sporty activewear top or athletic jersey,0.9048047661781311
00431_00.jpg,a casual t-shirt or everyday top,0.7586676478385925
00432_00.jpg,a formal business blouse or professional shirt,0.4597754180431366
00433_00.jpg,a casual t-shirt or everyday top,0.8514643311500549
00434_00.jpg,a casual t-shirt or everyday top,0.8946597576141357
00435_00.jpg,a casual t-shirt or everyday top,0.7088382244110107
00436_00.jpg,a sporty activewear top or athletic jersey,0.6297964453697205
00437_00.jpg,a sporty activewear top or athletic jersey,0.59560626745224
00438_00.jpg,a casual t-shirt or everyday top,0.6491717100143433
00439_00.jpg,a sporty activewear top or athletic jersey,0.9162802696228027
00441_00.jpg,a sporty activewear top or athletic jersey,0.703926682472229
00442_00.jpg,a sporty activewear top or athletic jersey,0.7654471397399902
00443_00.jpg,a casual t-shirt or everyday top,0.5900047421455383
00444_00.jpg,a sporty activewear top or athletic jersey,0.8929312825202942
00445_00.jpg,a sporty activewear top or athletic jersey,0.9330033659934998
00446_00.jpg,a casual t-shirt or everyday top,0.5880862474441528
00447_00.jpg,a sporty activewear top or athletic jersey,0.9187645316123962
00448_00.jpg,a casual t-shirt or everyday top,0.4131566286087036
00449_00.jpg,a casual t-shirt or everyday top,0.6032561659812927
00450_00.jpg,a casual t-shirt or everyday top,0.45231521129608154
00451_00.jpg,a sporty activewear top or athletic jersey,0.6396659016609192
00452_00.jpg,a sporty activewear top or athletic jersey,0.4082331657409668
00453_00.jpg,a casual t-shirt or everyday top,0.5457772016525269
00454_00.jpg,a casual t-shirt or everyday top,0.8131569027900696
00455_00.jpg,a formal business blouse or professional shirt,0.6355385184288025
00456_00.jpg,a casual t-shirt or everyday top,0.9336184859275818
00457_00.jpg,a casual t-shirt or everyday top,0.5196030139923096
00459_00.jpg,a casual t-shirt or everyday top,0.9614557027816772
00461_00.jpg,a sporty activewear top or athletic jersey,0.9390088319778442
00464_00.jpg,a sporty activewear top or athletic jersey,0.8083609342575073
00465_00.jpg,a sporty activewear top or athletic jersey,0.9374139308929443
00467_00.jpg,a casual t-shirt or everyday top,0.6730060577392578
00469_00.jpg,a casual t-shirt or everyday top,0.32332953810691833
00471_00.jpg,a casual t-shirt or everyday top,0.6130213737487793
00472_00.jpg,a sporty activewear top or athletic jersey,0.9314593076705933
00473_00.jpg,an elegant evening gown or glamorous party dress,0.547466516494751
00476_00.jpg,a sporty activewear top or athletic jersey,0.7124391794204712
00477_00.jpg,a sporty activewear top or athletic jersey,0.712725818157196
00478_00.jpg,a casual t-shirt or everyday top,0.7025712728500366
00479_00.jpg,a sporty activewear top or athletic jersey,0.9594846367835999
00480_00.jpg,a sporty activewear top or athletic jersey,0.4667978882789612
00481_00.jpg,a sporty activewear top or athletic jersey,0.4972098171710968
00483_00.jpg,a sporty activewear top or athletic jersey,0.5914909839630127
00485_00.jpg,a casual t-shirt or everyday top,0.9200724959373474
00486_00.jpg,a casual t-shirt or everyday top,0.8376596570014954
00488_00.jpg,a sporty activewear top or athletic jersey,0.49317046999931335
00489_00.jpg,a casual t-shirt or everyday top,0.7033063173294067
00490_00.jpg,a sporty activewear top or athletic jersey,0.719129204750061
00491_00.jpg,a casual t-shirt or everyday top,0.8135635852813721
00492_00.jpg,an elegant evening gown or glamorous party dress,0.4225216209888458
00493_00.jpg,a sporty activewear top or athletic jersey,0.5781369209289551
00495_00.jpg,a sporty activewear top or athletic jersey,0.6401724815368652
00497_00.jpg,a sporty activewear top or athletic jersey,0.9732415080070496
00498_00.jpg,a casual t-shirt or everyday top,0.8511520028114319
00500_00.jpg,a casual t-shirt or everyday top,0.475633442401886
00501_00.jpg,a casual t-shirt or everyday top,0.914695143699646
00505_00.jpg,a sporty activewear top or athletic jersey,0.9542158842086792
00506_00.jpg,a sporty activewear top or athletic jersey,0.5319562554359436
00507_00.jpg,a casual t-shirt or everyday top,0.7771947979927063
00508_00.jpg,a casual t-shirt or everyday top,0.5500487685203552
00510_00.jpg,a sporty activewear top or athletic jersey,0.9855146408081055
00511_00.jpg,a sporty activewear top or athletic jersey,0.995433509349823
00512_00.jpg,a formal business blouse or professional shirt,0.7205547094345093
00513_00.jpg,a casual t-shirt or everyday top,0.8644059896469116
00514_00.jpg,a sporty activewear top or athletic jersey,0.7826680541038513
00515_00.jpg,a casual t-shirt or everyday top,0.830256462097168
00517_00.jpg,a sporty activewear top or athletic jersey,0.7330270409584045
00519_00.jpg,a sporty activewear top or athletic jersey,0.9900045990943909
00522_00.jpg,a sporty activewear top or athletic jersey,0.8169493079185486
00523_00.jpg,a sporty activewear top or athletic jersey,0.8211634159088135
00524_00.jpg,a casual t-shirt or everyday top,0.9523749351501465
00526_00.jpg,an elegant evening gown or glamorous party dress,0.6131640076637268
00527_00.jpg,a casual t-shirt or everyday top,0.48959115147590637
00528_00.jpg,a sporty activewear top or athletic jersey,0.8888924717903137
00529_00.jpg,a sporty activewear top or athletic jersey,0.5011398792266846
00530_00.jpg,a casual t-shirt or everyday top,0.6946622133255005
00531_00.jpg,a sporty activewear top or athletic jersey,0.5215842127799988
00532_00.jpg,a sporty activewear top or athletic jersey,0.7466660737991333
00533_00.jpg,a casual t-shirt or everyday top,0.7016501426696777
00534_00.jpg,a formal business blouse or professional shirt,0.4954080581665039
00535_00.jpg,a sporty activewear top or athletic jersey,0.7785165905952454
00537_00.jpg,a sporty activewear top or athletic jersey,0.589516282081604
00538_00.jpg,a sporty activewear top or athletic jersey,0.4565134048461914
00539_00.jpg,a sporty activewear top or athletic jersey,0.9160927534103394
00540_00.jpg,a casual t-shirt or everyday top,0.9465494751930237
